RowNumber,CustomerId,Balance
5301,15613734,84719.13
5302,15606177,0
5303,15636700,140236.98
5304,15645766,0
5305,15671345,75302.85
5306,15652469,0
5307,15749638,104760.82
5308,15728706,0
5309,15735439,113693
5310,15778696,174180.39
5311,15624744,115766.26
5312,15584338,0
5313,15726178,0
5314,15794939,121215.9
5315,15788068,144677.19
5316,15572956,115350.63
5317,15780386,105683.63
5318,15791114,135179.49
5319,15708046,117551.23
5320,15719779,157404.02
5321,15591550,77910.23
5322,15639368,110942.9
5323,15699830,0
5324,15569264,179305.09
5325,15595158,150593.59
5326,15599126,123815.86
5327,15650575,0
5328,15641490,69385.17
5329,15680234,138032.15
5330,15592230,0
5331,15626212,0
5332,15700627,143500.82
5333,15782641,119670.18
5334,15784445,99106.73
5335,15813681,120135.55
5336,15596649,0
5337,15700460,120905.03
5338,15724076,0
5339,15784000,102277.52
5340,15733966,125292.53
5341,15612667,0
5342,15654025,101629.3
5343,15589431,171937.27
5344,15578238,0
5345,15566269,0
5346,15639217,0
5347,15688644,129743.75
5348,15662426,0
5349,15720511,151191.31
5350,15567246,102630.13
5351,15647965,114023.64
5352,15679048,124227.14
5353,15675749,0
5354,15782181,80285.16
5355,15795738,175477.15
5356,15773751,132144.35
5357,15655436,136911.07
5358,15691396,133299.67
5359,15796958,0
5360,15801832,117691
5361,15661349,0
5362,15719265,0
5363,15779985,133199.71
5364,15663410,135506.58
5365,15704144,127154.14
5366,15774104,0
5367,15812230,49508.79
5368,15742848,0
5369,15745326,75051.49
5370,15674541,123925.23
5371,15728564,0
5372,15580701,153819.58
5373,15688973,0
5374,15709412,0
5375,15607753,70417.79
5376,15705352,111484.88
5377,15602500,146343.98
5378,15672437,160541
5379,15720968,130274.26
5380,15730796,98993.02
5381,15768219,0
5382,15663883,141827.33
5383,15589296,110054.45
5384,15586425,0
5385,15679813,0
5386,15681410,98088.09
5387,15668283,118317.27
5388,15624072,0
5389,15669664,99774.5
5390,15682728,0
5391,15573851,0
5392,15733661,133806.54
5393,15710012,0
5394,15763327,124993.29
5395,15668853,157622.58
5396,15639303,126111.61
5397,15691011,161651.37
5398,15638513,142856.95
5399,15648933,111100.98
5400,15628904,102918.38
5401,15644788,0
5402,15598161,0
5403,15745624,0
5404,15733169,125265.61
5405,15801417,82500.28
5406,15592707,175754.87
5407,15593954,109387.33
5408,15714431,100443.36
5409,15638257,83102.72
5410,15690939,0
5411,15723613,0
5412,15813640,0
5413,15707322,115290.27
5414,15588918,0
5415,15600357,140197.71
5416,15747014,105245.34
5417,15809830,0
5418,15662245,0
5419,15651075,142296.13
5420,15594456,99097.33
5421,15583462,171069.39
5422,15757661,0
5423,15729117,102523.88
5424,15749671,0
5425,15566253,143391.07
5426,15595153,106022.73
5427,15698572,0
5428,15674149,128960.21
5429,15623082,0
5430,15797905,0
5431,15746028,0
5432,15582951,126442.59
5433,15616471,0
5434,15641575,127261.35
5435,15638803,0
5436,15808283,0
5437,15811200,0
5438,15733476,73481.05
5439,15633274,160515.37
5440,15582168,149525.34
5441,15807269,166522.78
5442,15602979,135536.5
5443,15660417,120481.69
5444,15590199,103421.32
5445,15641794,135658.73
5446,15779174,0
5447,15785547,191402.82
5448,15795124,94504.35
5449,15718912,126147.84
5450,15592028,0
5451,15580227,0
5452,15657830,87624.03
5453,15798256,153697.53
5454,15643819,0
5455,15754301,0
5456,15726855,116585.97
5457,15755225,134464.58
5458,15725221,83008.31
5459,15789055,113635.16
5460,15617507,0
5461,15668894,122552.48
5462,15589563,118899.45
5463,15693162,99713.87
5464,15750099,0
5465,15795540,134208.22
5466,15794941,85906.65
5467,15611848,137714.25
5468,15581237,160777.9
5469,15738150,0
5470,15678571,0
5471,15736124,102585.88
5472,15623202,102556.18
5473,15804201,126772.57
5474,15596863,158373.23
5475,15696277,0
5476,15748608,141927.1
5477,15723864,109876.82
5478,15802390,0
5479,15774336,111369.79
5480,15648766,116969.35
5481,15659094,136729.51
5482,15606397,152086.15
5483,15642619,0
5484,15666032,127289.28
5485,15595842,119852.01
5486,15753837,0
5487,15783882,0
5488,15799790,0
5489,15628155,117183.74
5490,15703778,129907.63
5491,15722322,0
5492,15639278,145387.32
5493,15568487,124616.23
5494,15682084,0
5495,15642821,95808.19
5496,15601387,0
5497,15642515,0
5498,15710421,117152.3
5499,15726774,106250.72
5500,15649078,111837.78
5501,15641877,97023.21
5502,15796496,137687.72
5503,15815690,113348.5
5504,15631739,122109.78
5505,15625584,120452.4
5506,15802466,0
5507,15697028,65812.35
5508,15575759,54428.37
5509,15567442,0
5510,15746805,0
5511,15636330,143279.58
5512,15714970,103846.65
5513,15653784,125190.86
5514,15693543,0
5515,15773283,38340.02
5516,15742534,123802.98
5517,15569878,96651.03
5518,15729454,0
5519,15578375,0
5520,15785559,133237.21
5521,15649414,142105.35
5522,15701605,166115.42
5523,15686696,81070.34
5524,15625586,0
5525,15654975,123835.52
5526,15782993,123401.43
5527,15774382,169377.31
5528,15689602,130015.24
5529,15756155,0
5530,15812647,133936.04
5531,15736043,114543.27
5532,15696744,119794.67
5533,15602572,0
5534,15674765,0
5535,15678725,0
5536,15694444,157138.99
5537,15795878,0
5538,15735346,136733.24
5539,15687094,82498.14
5540,15790067,151914.93
5541,15605742,80090.93
5542,15566740,83739.32
5543,15664897,181166.44
5544,15585777,130588.82
5545,15650864,0
5546,15806709,94126.67
5547,15633818,0
5548,15713845,148045.68
5549,15639662,0
5550,15567013,0
5551,15777784,168165.84
5552,15800251,72835.56
5553,15651315,0
5554,15651450,123212.08
5555,15784218,0
5556,15572398,0
5557,15707962,119501.88
5558,15705663,144550.83
5559,15645355,126729.41
5560,15729557,119984.07
5561,15631436,0
5562,15583073,0
5563,15614361,121490.05
5564,15724684,91897.8
5565,15700083,139443.75
5566,15636541,144961.97
5567,15796015,126041.02
5568,15787222,69459.05
5569,15594270,198338.77
5570,15701524,0
5571,15645847,109196.66
5572,15708867,134168.5
5573,15613140,0
5574,15628893,0
5575,15764073,0
5576,15782879,0
5577,15635964,120100.41
5578,15726087,0
5579,15726313,0
5580,15578073,0
5581,15786249,0
5582,15812850,0
5583,15596972,0
5584,15620579,0
5585,15768270,0
5586,15656597,135559.8
5587,15699446,150355.35
5588,15615004,0
5589,15704771,133489.12
5590,15588372,105489.31
5591,15681439,60205.2
5592,15607509,0
5593,15670343,0
5594,15597968,0
5595,15658432,0
5596,15616431,0
5597,15796957,0
5598,15815552,112333.63
5599,15631871,116936.81
5600,15635870,117721.02
5601,15596713,165896.22
5602,15684211,153656.85
5603,15760521,94164
5604,15608408,0
5605,15804721,191808.73
5606,15730272,152199.33
5607,15741988,125396.24
5608,15771728,104405.54
5609,15605113,133801.49
5610,15661945,0
5611,15783816,0
5612,15721207,100047.33
5613,15764072,109848.6
5614,15689412,127849.38
5615,15798385,0
5616,15775339,95947.76
5617,15585256,0
5618,15797329,137638.69
5619,15780220,0
5620,15648951,0
5621,15752409,0
5622,15807524,0
5623,15766649,89416.99
5624,15696812,0
5625,15581295,0
5626,15663234,143262.04
5627,15741417,119656.45
5628,15695174,132954.64
5629,15665168,105206.7
5630,15601503,0
5631,15706131,83061.26
5632,15782758,147650.68
5633,15591091,73348.56
5634,15715877,0
5635,15756918,0
5636,15746662,116320.68
5637,15626679,0
5638,15793343,0
5639,15576774,0
5640,15801316,66250.71
5641,15800514,95675.62
5642,15662232,92616.64
5643,15737778,0
5644,15782096,0
5645,15783522,100565.94
5646,15785373,190305.78
5647,15756272,118536.4
5648,15615245,127649.64
5649,15600174,165358.77
5650,15752956,0
5651,15644882,78249.53
5652,15766272,125193.96
5653,15800620,0
5654,15569764,154007.21
5655,15747458,133214.88
5656,15573171,146202.93
5657,15736769,0
5658,15763381,90963.49
5659,15814430,0
5660,15638607,0
5661,15737133,114386.85
5662,15613945,0
5663,15659937,0
5664,15765287,0
5665,15661723,137260.78
5666,15766064,111060.05
5667,15649616,124447.73
5668,15719017,0
5669,15720919,0
5670,15706706,135310.41
5671,15709653,0
5672,15805104,0
5673,15622442,0
5674,15572801,139393.19
5675,15767598,0
5676,15757897,104258.8
5677,15568104,0
5678,15763414,113447.01
5679,15732265,0
5680,15621974,111063.73
5681,15803947,161378.02
5682,15720706,82766.43
5683,15759290,0
5684,15651664,104267.7
5685,15795132,91718.8
5686,15811565,63488.7
5687,15713774,12459.19
5688,15691840,159863.9
5689,15682021,104592.55
5690,15612931,132088.59
5691,15676707,0
5692,15601383,120654.68
5693,15662662,0
5694,15752694,83772.95
5695,15590683,172325.67
5696,15773591,117685.31
5697,15723620,0
5698,15671779,0
5699,15672966,0
5700,15624667,135871.5
5701,15812888,0
5702,15724154,128504.76
5703,15749540,0
5704,15621063,56228.25
5705,15661626,98792.4
5706,15698703,181768.32
5707,15801431,101198.01
5708,15649451,0
5709,15626156,0
5710,15606158,0
5711,15589496,139064.06
5712,15730345,104508.1
5713,15572038,113948.58
5714,15643439,0
5715,15604158,0
5716,15657396,0
5717,15709478,117524.72
5718,15628824,160389.82
5719,15814519,0
5720,15636520,125547.53
5721,15794414,92783.68
5722,15643671,97036.22
5723,15700650,0
5724,15680224,0
5725,15784286,102145.13
5726,15693996,113452.66
5727,15764343,155681.72
5728,15704168,127475.24
5729,15680197,0
5730,15633729,112751.13
5731,15577683,0
5732,15800746,144889.18
5733,15788686,0
5734,15742798,150126.44
5735,15596647,69712.74
5736,15756070,0
5737,15775116,0
5738,15575428,117438.92
5739,15654074,119315.75
5740,15695872,89571.59
5741,15568885,102251.57
5742,15725036,118546.71
5743,15632665,0
5744,15571476,103257.14
5745,15776850,124209.02
5746,15623649,0
5747,15751131,150302.84
5748,15688128,108653.93
5749,15678412,85325.93
5750,15770291,0
5751,15583392,135776.36
5752,15690731,131411.24
5753,15697948,0
5754,15608328,0
5755,15766378,106431.97
5756,15600813,90305.76
5757,15706217,117466.03
5758,15601417,148884.47
5759,15610972,91115.76
5760,15674620,77373.87
5761,15785350,104744.89
5762,15749119,0
5763,15756535,91538.51
5764,15700965,0
5765,15791851,185734.75
5766,15717156,143396.54
5767,15740846,125909.85
5768,15573284,0
5769,15729083,154525.7
5770,15611612,0
5771,15694381,100654.8
5772,15651737,83325.77
5773,15663168,110934.54
5774,15643426,113680.54
5775,15618245,117020.08
5776,15717527,145359.99
5777,15793478,151391.68
5778,15642248,123935.35
5779,15640377,0
5780,15723950,70291.02
5781,15590327,166031.45
5782,15706199,96643.32
5783,15671514,0
5784,15727041,0
5785,15738063,0
5786,15711733,0
5787,15652320,0
5788,15634180,97268.1
5789,15694566,0
5790,15726103,76296.81
5791,15646351,0
5792,15730044,64497.94
5793,15795186,0
5794,15784890,0
5795,15694125,0
5796,15565891,0
5797,15674254,0
5798,15775206,0
5799,15797627,134249.7
5800,15649853,0
5801,15610379,105443.68
5802,15659800,0
5803,15716236,0
5804,15672053,0
5805,15663933,86147.46
5806,15814236,96939.06
5807,15583597,106758.6
5808,15607395,112528.65
5809,15694556,116563.58
5810,15744109,0
5811,15800688,0
5812,15810878,141786.78
5813,15587835,136416.82
5814,15763515,0
5815,15725882,133245.52
5816,15788022,90757.64
5817,15663917,92350.36
5818,15656865,78778.49
5819,15667971,102143.93
5820,15800366,0
5821,15717231,98459.6
5822,15643188,114603.76
5823,15671351,0
5824,15573628,148074.79
5825,15698953,0
5826,15753888,108004.64
5827,15737961,107712.57
5828,15801701,0
5829,15684419,0
5830,15794266,145303.52
5831,15810711,138476.41
5832,15771270,127471.56
5833,15607786,156551.63
5834,15624519,97092.87
5835,15799910,0
5836,15602479,129312.79
5837,15617419,100315.1
5838,15657603,81684.97
5839,15570379,88827.53
5840,15772996,152092.44
5841,15729574,0
5842,15737267,0
5843,15799128,102406.76
5844,15813327,109130.96
5845,15711921,0
5846,15654300,75242.28
5847,15569945,0
5848,15569666,0
5849,15681887,129142.54
5850,15608873,0
5851,15762091,139129.92
5852,15722053,0
5853,15782100,66483.32
5854,15765300,62389.03
5855,15743570,0
5856,15608541,91857.66
5857,15750671,0
5858,15813659,0
5859,15757867,176173.52
5860,15652914,0
5861,15723818,131834.76
5862,15713819,92347.96
5863,15656484,0
5864,15778515,95297.11
5865,15803840,0
5866,15735339,0
5867,15600392,123845.36
5868,15625740,143426.34
5869,15663817,0
5870,15734461,112708.2
5871,15780142,100013.51
5872,15709920,208165.53
5873,15684248,0
5874,15643158,0
5875,15693902,0
5876,15578307,121685.31
5877,15585379,111525.02
5878,15758510,0
5879,15692918,113546.3
5880,15705301,95696.52
5881,15718231,88963.31
5882,15567991,144880.34
5883,15772650,136576.02
5884,15574795,63093.01
5885,15706036,132271.12
5886,15723856,88814.4
5887,15812920,90594.55
5888,15691287,141816.25
5889,15804797,138547.97
5890,15708650,52192.08
5891,15712777,124976.19
5892,15786469,0
5893,15669219,104356.38
5894,15641004,150315.92
5895,15648067,129299.28
5896,15704014,140950.92
5897,15645136,128065.12
5898,15709604,107433.48
5899,15713637,117468.67
5900,15793901,0
5901,15569759,0
5902,15712930,0
5903,15586504,0
5904,15677317,153040.03
5905,15664270,142084.04
5906,15731519,0
5907,15745623,112079.58
5908,15813862,132044.6
5909,15641934,66582.81
5910,15713043,0
5911,15700749,0
5912,15697567,0
5913,15715414,102895.1
5914,15639530,0
5915,15726058,117578.35
5916,15725665,198546.1
5917,15698872,0
5918,15812184,0
5919,15742609,116623.31
5920,15815043,0
5921,15640648,0
5922,15627203,0
5923,15786196,105770.7
5924,15612095,0
5925,15674368,94435.45
5926,15783477,112889.91
5927,15757559,0
5928,15591036,127940.47
5929,15761241,129745.1
5930,15695078,0
5931,15645744,0
5932,15566988,141535.52
5933,15749300,139914.27
5934,15594340,120243.49
5935,15607065,91835.16
5936,15778089,0
5937,15773723,67178.19
5938,15697035,0
5939,15679668,115378.94
5940,15709861,127786.28
5941,15791958,0
5942,15791030,64900.32
5943,15695339,109172.88
5944,15658813,0
5945,15715709,114091.38
5946,15722533,0
5947,15683118,0
5948,15672798,145933.27
5949,15680112,131504.73
5950,15714575,107926.02
5951,15806808,112281.6
5952,15590637,0
5953,15657535,0
5954,15696141,0
5955,15811947,124781.67
5956,15649024,132865.56
5957,15594928,129055.13
5958,15765532,96166.88
5959,15741719,165298.12
5960,15665629,0
5961,15728917,120682.53
5962,15762993,102773.15
5963,15571193,144386.32
5964,15653521,104449.8
5965,15802220,137102.65
5966,15644132,142475.87
5967,15600832,0
5968,15797919,103195.2
5969,15603743,112070.44
5970,15579714,0
5971,15634295,96473.59
5972,15786680,0
5973,15623499,108437.89
5974,15691823,153195.59
5975,15809279,96877.21
5976,15758039,0
5977,15807163,0
5978,15631639,95452.89
5979,15713770,63873.56
5980,15698167,148298.59
5981,15781710,0
5982,15801296,143258.85
5983,15704378,121342.24
5984,15767891,99152.73
5985,15640667,0
5986,15702145,68423.89
5987,15679738,0
5988,15636634,79656.81
5989,15809227,0
5990,15601811,110240.04
5991,15625494,125321.84
5992,15723737,0
5993,15682955,84378.9
5994,15758856,0
5995,15746065,136281.41
5996,15783865,119380.37
5997,15745455,108716.59
5998,15583033,0
5999,15644212,0
6000,15735688,106596.29
6001,15658577,99546.25
6002,15606887,0
6003,15783026,0
6004,15579892,112615.86
6005,15802088,0
6006,15589323,0
6007,15636395,0
6008,15712772,75381.15
6009,15700937,0
6010,15766659,0
6011,15814033,0
6012,15783007,123086.39
6013,15654183,0
6014,15609899,0
6015,15747323,109472.47
6016,15582591,155766.05
6017,15738835,101985.81
6018,15782404,96019.5
6019,15697480,0
6020,15697045,0
6021,15781234,147900.43
6022,15579891,100755.66
6023,15805690,0
6024,15612139,83036.05
6025,15568834,125427.37
6026,15709917,98202.76
6027,15718843,72509.91
6028,15799494,140393.65
6029,15673439,142644.64
6030,15669011,23503.31
6031,15581388,145729.71
6032,15743153,122295.17
6033,15579787,0
6034,15759966,119799.27
6035,15601045,163708.58
6036,15764021,61687.33
6037,15687218,79144.34
6038,15626452,0
6039,15700964,104848.68
6040,15768887,0
6041,15735358,0
6042,15749472,0
6043,15685872,146652.01
6044,15760851,0
6045,15734588,0
6046,15784594,130622.34
6047,15606435,187013.13
6048,15790247,0
6049,15676433,0
6050,15625905,0
6051,15626414,98862.54
6052,15623220,0
6053,15752857,98443.14
6054,15677908,0
6055,15773013,0
6056,15623972,123575.51
6057,15738627,0
6058,15643392,105239.1
6059,15684868,110993.79
6060,15627854,0
6061,15669253,157691.98
6062,15758023,105245.21
6063,15574558,0
6064,15635256,117687.35
6065,15680399,0
6066,15674720,123067.63
6067,15580249,0
6068,15675431,0
6069,15698285,101457.14
6070,15810775,100549.43
6071,15678173,174588.8
6072,15665222,121161.57
6073,15803908,0
6074,15586039,90063.74
6075,15802570,0
6076,15781451,134936.97
6077,15721019,110495.27
6078,15738588,133200.09
6079,15730657,82596.8
6080,15739292,103837.75
6081,15725945,0
6082,15813159,93590.47
6083,15636820,104149.66
6084,15603880,114141.64
6085,15619494,117153
6086,15596992,156353.46
6087,15735025,175534.78
6088,15730759,135637
6089,15752912,0
6090,15711316,0
6091,15738785,0
6092,15777896,83415.04
6093,15628963,141859.12
6094,15742126,132767.66
6095,15575623,110635.32
6096,15741652,177657.35
6097,15738884,157777.58
6098,15615050,107915.94
6099,15803005,86568.75
6100,15743498,137755.76
6101,15720463,137262.71
6102,15588695,0
6103,15665802,0
6104,15571144,0
6105,15750731,116309.01
6106,15605134,131244.65
6107,15626044,125155.83
6108,15737910,140691.08
6109,15761076,58820.32
6110,15710105,105099.45
6111,15577402,0
6112,15803337,168372.52
6113,15654372,94682.56
6114,15585867,0
6115,15662488,0
6116,15604813,0
6117,15611644,146329.73
6118,15674928,0
6119,15656100,167962.7
6120,15764293,0
6121,15636423,0
6122,15607629,0
6123,15577313,116967.68
6124,15714493,0
6125,15643359,0
6126,15687913,93244.42
6127,15790935,0
6128,15708693,0
6129,15672016,0
6130,15727605,80442.06
6131,15651144,150561.03
6132,15749401,0
6133,15691874,125474.44
6134,15620735,127076.68
6135,15769781,0
6136,15624611,128650.11
6137,15773071,145580.61
6138,15720371,0
6139,15717984,144900.58
6140,15806407,0
6141,15785042,97588.6
6142,15809302,0
6143,15677550,0
6144,15654096,122200.31
6145,15617320,151709.33
6146,15653065,0
6147,15649112,122134.4
6148,15690526,137260.45
6149,15806945,88594.14
6150,15670066,0
6151,15625761,127205.32
6152,15761525,96997.09
6153,15735080,0
6154,15619537,142200.19
6155,15598162,160761.41
6156,15694300,0
6157,15637235,0
6158,15612444,0
6159,15626457,116234.61
6160,15627995,155143.52
6161,15706128,0
6162,15666430,0
6163,15627385,84009.47
6164,15581323,139246.22
6165,15608109,170113
6166,15801942,0
6167,15567431,145578.28
6168,15810167,126273.95
6169,15644501,162482.76
6170,15785290,0
6171,15611157,87814.89
6172,15673837,113858.95
6173,15656822,87612.64
6174,15580560,0
6175,15760641,106648.98
6176,15587584,0
6177,15604146,103653.51
6178,15813974,116880.53
6179,15746986,97990.49
6180,15759741,150635.3
6181,15734892,0
6182,15797194,129674.89
6183,15723786,0
6184,15642726,83568.26
6185,15664339,178144.91
6186,15754526,147137.74
6187,15703037,0
6188,15751412,114370.41
6189,15609558,108289.28
6190,15572408,149887.49
6191,15613923,170172.9
6192,15747000,0
6193,15731781,0
6194,15727198,64808.32
6195,15794273,62732.65
6196,15804950,0
6197,15576304,95167.55
6198,15645200,152508.99
6199,15779627,134644.19
6200,15750755,0
6201,15569654,51293.47
6202,15753079,0
6203,15684995,116622.73
6204,15790763,0
6205,15766458,198113.86
6206,15616221,85646.81
6207,15776124,0
6208,15665811,141234.98
6209,15729804,0
6210,15714062,77641.99
6211,15592197,0
6212,15793116,117304.29
6213,15638231,0
6214,15697678,92340.69
6215,15800412,146780.52
6216,15597610,144974.55
6217,15726634,0
6218,15670866,0
6219,15667462,0
6220,15662574,115137.26
6221,15716926,101952.97
6222,15603554,164649.52
6223,15716800,0
6224,15679429,91956.49
6225,15616122,0
6226,15742172,123938.6
6227,15792305,123571.77
6228,15636016,120777.88
6229,15733138,90248.79
6230,15669741,0
6231,15616954,0
6232,15729238,106396.48
6233,15718242,104887.43
6234,15682914,72079.71
6235,15654274,0
6236,15691457,0
6237,15719649,99844.68
6238,15778897,0
6239,15589437,156815.71
6240,15682369,146034.74
6241,15626507,152283.39
6242,15571995,118897.1
6243,15673333,96781.39
6244,15748752,102772.67
6245,15725302,0
6246,15722083,0
6247,15771442,150578
6248,15803633,0
6249,15672185,0
6250,15806486,0
6251,15570895,163548.07
6252,15614520,148580.12
6253,15687492,96709.07
6254,15675337,106011.59
6255,15721047,135650.88
6256,15589017,111362.76
6257,15611186,39344.83
6258,15617301,130809.77
6259,15726046,133009.51
6260,15585748,135337.49
6261,15672826,112536.57
6262,15595162,122570.69
6263,15650026,63562.02
6264,15745826,0
6265,15708610,100368.63
6266,15624471,0
6267,15590097,136082
6268,15689328,114169.16
6269,15582154,47884.92
6270,15734626,0
6271,15702806,0
6272,15620756,202904.64
6273,15611331,0
6274,15576935,161807.18
6275,15661275,110791.97
6276,15814940,0
6277,15768471,108755
6278,15697391,0
6279,15793346,0
6280,15608338,117294.12
6281,15578546,102251.14
6282,15656921,0
6283,15761340,0
6284,15591135,132057.92
6285,15623219,0
6286,15655229,114285.2
6287,15805884,0
6288,15668289,76087.98
6289,15568562,160272.27
6290,15773276,114552.6
6291,15622801,102000.17
6292,15779886,0
6293,15713673,137853
6294,15783083,0
6295,15742824,162318.61
6296,15621550,140292.58
6297,15799480,0
6298,15625247,0
6299,15755241,0
6300,15575679,126431.54
6301,15668235,123475.04
6302,15683183,97652.96
6303,15684592,0
6304,15591169,137455.99
6305,15653455,0
6306,15732563,99046.31
6307,15656471,0
6308,15598510,105907.42
6309,15766427,97720.35
6310,15785342,0
6311,15641595,97392.18
6312,15798429,0
6313,15648136,152812.58
6314,15812482,139301.68
6315,15790810,76319.64
6316,15687421,125919.35
6317,15765643,124348.38
6318,15654878,117199.8
6319,15686835,148384.64
6320,15768340,113905.48
6321,15673599,133476.09
6322,15689096,117879.32
6323,15684294,0
6324,15615828,122359.5
6325,15746012,0
6326,15615797,108585.35
6327,15788494,145875.74
6328,15793856,121542.57
6329,15629545,109508.68
6330,15661198,146407.11
6331,15715117,0
6332,15701074,112330.83
6333,15793046,90413.12
6334,15623744,105302.66
6335,15611329,0
6336,15740428,0
6337,15781534,121520.36
6338,15618243,103960.38
6339,15784161,102945.01
6340,15700325,92760.55
6341,15659064,0
6342,15658364,134590.21
6343,15704340,104255.03
6344,15793455,0
6345,15579777,0
6346,15632345,0
6347,15814468,121399.98
6348,15754820,147127.81
6349,15707505,125927.51
6350,15699507,0
6351,15799600,111599.32
6352,15794472,0
6353,15646632,0
6354,15676353,114212.6
6355,15566312,0
6356,15570414,115251.64
6357,15776743,0
6358,15674637,107571.61
6359,15730418,0
6360,15739972,152367.21
6361,15661591,130969.77
6362,15675585,97738.97
6363,15814750,0
6364,15593454,113794.22
6365,15663421,128396.33
6366,15576196,118207.69
6367,15677324,124730.26
6368,15568742,0
6369,15693764,136298.65
6370,15714260,0
6371,15798200,0
6372,15656627,0
6373,15791111,125724.95
6374,15638269,0
6375,15807473,0
6376,15708534,0
6377,15640686,95872.86
6378,15588904,0
6379,15768763,0
6380,15770543,74260.03
6381,15642162,123407.69
6382,15714046,123783.91
6383,15575060,0
6384,15812040,153880.15
6385,15812073,0
6386,15706810,106301.85
6387,15584090,0
6388,15810807,0
6389,15582033,138076.47
6390,15687607,135422.31
6391,15588406,0
6392,15784099,126875.62
6393,15701352,96381.68
6394,15789371,119703.1
6395,15602845,152102.18
6396,15707918,127675.39
6397,15602812,133776.86
6398,15675888,72788.03
6399,15591822,76226.9
6400,15738501,163630.76
6401,15585907,0
6402,15579040,0
6403,15804211,155423.17
6404,15736126,98710.89
6405,15745399,0
6406,15760749,126683.8
6407,15637118,140700.61
6408,15657829,168078.83
6409,15738497,107726.93
6410,15690695,0
6411,15762351,0
6412,15791172,35741.69
6413,15598982,98268.84
6414,15734765,133800.98
6415,15642912,125682.79
6416,15769516,0
6417,15789379,130428.78
6418,15695103,0
6419,15801924,0
6420,15767804,0
6421,15718039,137138.2
6422,15579994,73112.95
6423,15595037,152347.01
6424,15600720,115144.68
6425,15782608,0
6426,15566894,137817.52
6427,15749123,157332.26
6428,15668943,0
6429,15577423,124586.93
6430,15623102,116980.78
6431,15728012,128398.38
6432,15683363,0
6433,15699335,137657.25
6434,15574369,167259.44
6435,15703167,0
6436,15754874,119009.57
6437,15723216,80002.33
6438,15725094,140211.88
6439,15647974,118742.74
6440,15583371,138207.08
6441,15772559,148636.21
6442,15711251,178827.79
6443,15719212,83134.3
6444,15764927,121513.31
6445,15731412,95900.04
6446,15719170,112543.42
6447,15596011,0
6448,15614834,141751.82
6449,15600510,124140.57
6450,15625706,116546.59
6451,15781409,0
6452,15722583,157576.47
6453,15677243,0
6454,15815070,141428.99
6455,15705899,127510.99
6456,15701522,0
6457,15755978,0
6458,15722090,81818.49
6459,15783526,100895.54
6460,15632125,63832.43
6461,15688395,0
6462,15666975,116085.06
6463,15682211,0
6464,15637411,0
6465,15591512,115761.51
6466,15606855,0
6467,15763683,139626.01
6468,15641782,0
6469,15677184,115576.44
6470,15775042,0
6471,15616630,77647.6
6472,15800233,0
6473,15588419,148962.46
6474,15595557,0
6475,15626143,0
6476,15566030,80542.81
6477,15701412,0
6478,15702464,0
6479,15573348,102050.47
6480,15704160,0
6481,15693704,114948.76
6482,15664752,136000.45
6483,15628292,156001.68
6484,15621195,147974.16
6485,15668629,0
6486,15635197,90402.77
6487,15592761,0
6488,15574283,0
6489,15598097,0
6490,15711352,162701.65
6491,15620751,0
6492,15656717,0
6493,15643121,82453.96
6494,15723671,100107.99
6495,15752846,0
6496,15640852,83348.89
6497,15789313,96553.52
6498,15793688,201009.64
6499,15770405,125167.74
6500,15702561,0
6501,15625964,153313.67
6502,15761364,0
6503,15590286,125879.29
6504,15587978,170057.62
6505,15773242,0
6506,15761053,131326.47
6507,15702095,128472.8
6508,15764253,160485.16
6509,15700801,84445.68
6510,15730590,115409.18
6511,15643916,62400.48
6512,15720636,143054.56
6513,15795429,133628.09
6514,15609254,107135.04
6515,15625141,0
6516,15810898,151659.52
6517,15775797,0
6518,15795246,155903.82
6519,15795275,82940.25
6520,15571869,112650.89
6521,15694143,0
6522,15748231,95853.39
6523,15632185,82228.67
6524,15806249,0
6525,15743293,163700.78
6526,15598157,106328.08
6527,15700946,152992.91
6528,15722692,116439.65
6529,15696506,101352.78
6530,15728823,0
6531,15808851,105609.17
6532,15675231,0
6533,15732299,0
6534,15706269,103894.38
6535,15590078,139834.93
6536,15776985,112518.71
6537,15756743,115895.42
6538,15782364,146408.68
6539,15604093,165363.31
6540,15749328,0
6541,15656322,71843.15
6542,15685564,105492.53
6543,15785831,183027.25
6544,15796218,131968.57
6545,15716218,104118.5
6546,15572735,0
6547,15633840,125023.1
6548,15608760,74323.2
6549,15627848,109346.13
6550,15792029,0
6551,15617331,109698.41
6552,15651740,0
6553,15636407,127758.09
6554,15607526,102645.48
6555,15632576,93249.4
6556,15581505,0
6557,15612207,87779.83
6558,15707242,0
6559,15721937,138131.34
6560,15773852,70362.52
6561,15719778,0
6562,15650538,168286.58
6563,15797475,86102.27
6564,15780359,115142.9
6565,15737104,126597.89
6566,15789936,0
6567,15709523,157989.21
6568,15593425,187997.15
6569,15776725,172192.49
6570,15604706,133105.47
6571,15790958,0
6572,15747534,0
6573,15574237,0
6574,15690332,192407.97
6575,15661290,107199.75
6576,15651883,115796.7
6577,15808905,164858.18
6578,15715532,117633.28
6579,15786078,0
6580,15652401,0
6581,15673074,126663.51
6582,15598744,140273.47
6583,15785975,0
6584,15613180,153344.72
6585,15584229,123943.18
6586,15773804,0
6587,15699515,98630.31
